marker,LOD,trait
rs50249022,2.5099433895833467,Rasrelated associated with diabetes UTVGXHEL1014
rs6180964,2.5099433895833467,Rasrelated associated with diabetes UTVGXHEL1014
rs52029554,2.5099433895833467,Rasrelated associated with diabetes UTVGXHEL1014
rs29195543,2.877178690401151,Rasrelated associated with diabetes UTVGXHEL1014
rs29162875,2.6901149044184325,Rasrelated associated with diabetes UTVGXHEL1014
rs3665818,2.6901149044184325,Rasrelated associated with diabetes UTVGXHEL1014
rs46638963,2.6901149044184325,Rasrelated associated with diabetes UTVGXHEL1014
rs48820674,2.6901149044184325,Rasrelated associated with diabetes UTVGXHEL1014
rs214210924,5.460158878486083,Rasrelated associated with diabetes UTVGXHEL1014
rs29138639,4.94847096412138,Rasrelated associated with diabetes UTVGXHEL1014
rs29161112,5.010446561907296,Rasrelated associated with diabetes UTVGXHEL1014
rs29210118,4.94847096412138,Rasrelated associated with diabetes UTVGXHEL1014
rs29142392,4.94847096412138,Rasrelated associated with diabetes UTVGXHEL1014
rs13481399,4.597474871020685,Rasrelated associated with diabetes UTVGXHEL1014
rs29164635,4.597474871020685,Rasrelated associated with diabetes UTVGXHEL1014
rs29157777,4.776229006183439,Rasrelated associated with diabetes UTVGXHEL1014
rs52188869,4.903004552352873,Rasrelated associated with diabetes UTVGXHEL1014
rs29159630,4.8403802456805165,Rasrelated associated with diabetes UTVGXHEL1014
rs13481406,4.830084554273598,Rasrelated associated with diabetes UTVGXHEL1014
rs13481409,4.830430350748955,Rasrelated associated with diabetes UTVGXHEL1014
rs29124638,5.765197558805685,Rasrelated associated with diabetes UTVGXHEL1014
rs13481410,5.765197558805685,Rasrelated associated with diabetes UTVGXHEL1014
rs50979658,5.670243448685023,Rasrelated associated with diabetes UTVGXHEL1014
rs46705481,5.670243448685023,Rasrelated associated with diabetes UTVGXHEL1014
rs13481414,5.670243448685023,Rasrelated associated with diabetes UTVGXHEL1014
rs29207061,2.8185299644439525,Rasrelated associated with diabetes UTVGXHEL1014
rs3716646,2.475413809706392,Rasrelated associated with diabetes UTVGXHEL1014
rs29124466,2.471356351156086,Rasrelated associated with diabetes UTVGXHEL1014
rs3726096,2.486976430306642,Rasrelated associated with diabetes UTVGXHEL1014
rs13481425,2.383780289527813,Rasrelated associated with diabetes UTVGXHEL1014
rs29154352,2.368079697700555,Rasrelated associated with diabetes UTVGXHEL1014
rs13481455,2.372539855521319,Rasrelated associated with diabetes UTVGXHEL1014
rs29178467,2.362370554503999,Rasrelated associated with diabetes UTVGXHEL1014
rs49357547,2.5470680944118875,Rasrelated associated with diabetes UTVGXHEL1014
rs13481518,2.457640999081661,Rasrelated associated with diabetes UTVGXHEL1014
rs13481521,3.1026511138803605,Rasrelated associated with diabetes UTVGXHEL1014
rs49391506,2.759609320291727,Rasrelated associated with diabetes UTVGXHEL1014
rs3669221,2.619618533203391,Rasrelated associated with diabetes UTVGXHEL1014
rs4230140,3.700520549504245,Rasrelated associated with diabetes UTVGXHEL1014
rs48403312,3.0251678813842786,Rasrelated associated with diabetes UTVGXHEL1014
rs30643712,3.0251678813842786,Rasrelated associated with diabetes UTVGXHEL1014
rs30642877,2.6313535004565063,Rasrelated associated with diabetes UTVGXHEL1014
rs31187642,2.6313535004565063,Rasrelated associated with diabetes UTVGXHEL1014
rs30725293,3.52337247329129,Rasrelated associated with diabetes UTVGXHEL1014
rs3658866,2.730733942825495,Rasrelated associated with diabetes UTVGXHEL1014
rs51221002,2.4124005170371223,Rasrelated associated with diabetes UTVGXHEL1014
rs13482128,2.391330627311136,Rasrelated associated with diabetes UTVGXHEL1014
rs30428418,3.400793163369378,Rasrelated associated with diabetes UTVGXHEL1014
rs48141726,3.5755832693350698,Rasrelated associated with diabetes UTVGXHEL1014
rs13482129,3.5755832693350698,Rasrelated associated with diabetes UTVGXHEL1014
rs46140950,6.273153414743394,Rasrelated associated with diabetes UTVGXHEL1014
rs3695383,6.323973288762943,Rasrelated associated with diabetes UTVGXHEL1014
rs47825817,6.323973288762943,Rasrelated associated with diabetes UTVGXHEL1014
rs31464447,6.7684186444288335,Rasrelated associated with diabetes UTVGXHEL1014
rs49774947,6.7684186444288335,Rasrelated associated with diabetes UTVGXHEL1014
rs13482141,4.082264026619468,Rasrelated associated with diabetes UTVGXHEL1014
rs50310529,3.953303438348562,Rasrelated associated with diabetes UTVGXHEL1014
rs52105441,3.972066046395513,Rasrelated associated with diabetes UTVGXHEL1014
rs30519739,3.817991369886041,Rasrelated associated with diabetes UTVGXHEL1014
rs6197032,2.4572202401566545,Rasrelated associated with diabetes UTVGXHEL1014
rs30949725,2.4572202401566545,Rasrelated associated with diabetes UTVGXHEL1014
rs31233932,2.724918422980291,Rasrelated associated with diabetes UTVGXHEL1014
rs50363876,4.611974382117355,Rasrelated associated with diabetes UTVGXHEL1014
rs32510776,4.611974382117355,Rasrelated associated with diabetes UTVGXHEL1014
rs13459177,4.938947297723342,Rasrelated associated with diabetes UTVGXHEL1014
rs31600970,5.429062017176063,Rasrelated associated with diabetes UTVGXHEL1014
rs32165107,5.672859263837691,Rasrelated associated with diabetes UTVGXHEL1014
rs13482420,4.027566862417307,Rasrelated associated with diabetes UTVGXHEL1014
rs36830057,4.070486053497222,Rasrelated associated with diabetes UTVGXHEL1014
rs32267195,3.712687837749979,Rasrelated associated with diabetes UTVGXHEL1014
rs13482710,3.999093475072803,Rasrelated associated with diabetes UTVGXHEL1014
rs13482711,2.365868828371313,Rasrelated associated with diabetes UTVGXHEL1014
rs31846332,2.365868828371313,Rasrelated associated with diabetes UTVGXHEL1014
rs31632613,2.365868828371313,Rasrelated associated with diabetes UTVGXHEL1014
rs31582507,2.365868828371313,Rasrelated associated with diabetes UTVGXHEL1014
rs49821935,2.3834057448543744,Rasrelated associated with diabetes UTVGXHEL1014
rs31804645,4.323778858848663,Rasrelated associated with diabetes UTVGXHEL1014
rs13482726,4.288043880964416,Rasrelated associated with diabetes UTVGXHEL1014
rs52352596,4.109427540603677,Rasrelated associated with diabetes UTVGXHEL1014
rs32491372,2.973505332380913,Rasrelated associated with diabetes UTVGXHEL1014
rs51159282,2.8114770874267667,Rasrelated associated with diabetes UTVGXHEL1014
rs3688273,2.6023859015913717,Rasrelated associated with diabetes UTVGXHEL1014
rs52418312,2.611831343361667,Rasrelated associated with diabetes UTVGXHEL1014
rs30624852,2.392245612228085,Rasrelated associated with diabetes UTVGXHEL1014
rs32205635,2.3166067384123816,Rasrelated associated with diabetes UTVGXHEL1014
rs32314314,3.1754208197646467,Rasrelated associated with diabetes UTVGXHEL1014
rs4161101,2.3292066222485825,Rasrelated associated with diabetes UTVGXHEL1014
rs257939131,2.3292066222485825,Rasrelated associated with diabetes UTVGXHEL1014
rs8247653,2.3554741863074584,Rasrelated associated with diabetes UTVGXHEL1014
rs4161249,2.3554741863074584,Rasrelated associated with diabetes UTVGXHEL1014
rs47343972,4.140635861157509,Rasrelated associated with diabetes UTVGXHEL1014
rs4161845,4.140635861157509,Rasrelated associated with diabetes UTVGXHEL1014
rs4161857,4.140635861157509,Rasrelated associated with diabetes UTVGXHEL1014
rs4161352_UT,3.856547145176828,Rasrelated associated with diabetes UTVGXHEL1014
rs4162160,4.0612790999717925,Rasrelated associated with diabetes UTVGXHEL1014
rs4162800,4.340660532207206,Rasrelated associated with diabetes UTVGXHEL1014
rs4163042,3.653569840889028,Rasrelated associated with diabetes UTVGXHEL1014
rs49099649,3.612284776376979,Rasrelated associated with diabetes UTVGXHEL1014
rs4163210,3.54636166041385,Rasrelated associated with diabetes UTVGXHEL1014
rs4163391,3.54636166041385,Rasrelated associated with diabetes UTVGXHEL1014
rs250786588,4.690284055293732,Rasrelated associated with diabetes UTVGXHEL1014
rs4164082,4.921892130015895,Rasrelated associated with diabetes UTVGXHEL1014
rs4164131,4.453357666099005,Rasrelated associated with diabetes UTVGXHEL1014
rs4164958,3.776014184165788,Rasrelated associated with diabetes UTVGXHEL1014
rs4165065,3.1738020818542685,Rasrelated associated with diabetes UTVGXHEL1014
rs4165440,2.571709234030898,Rasrelated associated with diabetes UTVGXHEL1014
rs48262135,3.8600816210962594,Rasrelated associated with diabetes UTVGXHEL1014
rs47669684,2.6918598254324824,Rasrelated associated with diabetes UTVGXHEL1014
rs4206049,2.3542915253429118,Rasrelated associated with diabetes UTVGXHEL1014
rs4206093,2.3542915253429118,Rasrelated associated with diabetes UTVGXHEL1014
rs4206149,2.4132198262505744,Rasrelated associated with diabetes UTVGXHEL1014
rs3724196,2.858627423341105,Rasrelated associated with diabetes UTVGXHEL1014
rs51122386,2.858627423341105,Rasrelated associated with diabetes UTVGXHEL1014
rs4212991,2.858627423341105,Rasrelated associated with diabetes UTVGXHEL1014
rs4213015,2.858627423341105,Rasrelated associated with diabetes UTVGXHEL1014
rs29540697,2.3970360020772192,Rasrelated associated with diabetes UTVGXHEL1014
rs13483026,2.451798813020676,Rasrelated associated with diabetes UTVGXHEL1014
rs108472693,2.8136820869109185,Rasrelated associated with diabetes UTVGXHEL1014
rs107973496,2.7693211067150347,Rasrelated associated with diabetes UTVGXHEL1014
rs49859441,2.55253794863582,Rasrelated associated with diabetes UTVGXHEL1014
rs13483407,2.9920016410251877,Rasrelated associated with diabetes UTVGXHEL1014
rs30887186,2.795796921117537,Rasrelated associated with diabetes UTVGXHEL1014
rs47010034,2.810383636327807,Rasrelated associated with diabetes UTVGXHEL1014
rs39045033,2.5842349956196338,Rasrelated associated with diabetes UTVGXHEL1014
rs13483502,2.4269819895897884,Rasrelated associated with diabetes UTVGXHEL1014
rs30857066,4.263343737347815,Rasrelated associated with diabetes UTVGXHEL1014
rs49373966,4.318796469060248,Rasrelated associated with diabetes UTVGXHEL1014
rs30852127,4.404210895809765,Rasrelated associated with diabetes UTVGXHEL1014
rs13483511,3.9943481074498375,Rasrelated associated with diabetes UTVGXHEL1014
rs36242419,4.557253736729727,Rasrelated associated with diabetes UTVGXHEL1014
rs13483513,4.557253736729727,Rasrelated associated with diabetes UTVGXHEL1014
rs234710451,4.406130000903993,Rasrelated associated with diabetes UTVGXHEL1014
rs30856746,3.072193535600497,Rasrelated associated with diabetes UTVGXHEL1014
rs4232041,3.072193535600497,Rasrelated associated with diabetes UTVGXHEL1014
rs31112038,2.4899997174667297,Rasrelated associated with diabetes UTVGXHEL1014
rs30368939,2.4627817798093363,Rasrelated associated with diabetes UTVGXHEL1014
rs31027708,2.3135822405687,Rasrelated associated with diabetes UTVGXHEL1014
rs13483729,2.715374105534799,Rasrelated associated with diabetes UTVGXHEL1014
rs13483730,3.118202778247662,Rasrelated associated with diabetes UTVGXHEL1014
rs33872015,3.475017564461976,Rasrelated associated with diabetes UTVGXHEL1014
rs48061142,2.776326900530174,Rasrelated associated with diabetes UTVGXHEL1014
rs13483736,2.610975851088928,Rasrelated associated with diabetes UTVGXHEL1014
rs243465961,2.6692236521598973,Rasrelated associated with diabetes UTVGXHEL1014
rs13483737,2.3634883098644788,Rasrelated associated with diabetes UTVGXHEL1014
rs235745099,2.3634883098644788,Rasrelated associated with diabetes UTVGXHEL1014
rs31196532,2.569060948479252,Rasrelated associated with diabetes UTVGXHEL1014
rs13483765,2.681236035719273,Rasrelated associated with diabetes UTVGXHEL1014
rs29058309,2.69678464642629,Rasrelated associated with diabetes UTVGXHEL1014
rs47978544,2.69678464642629,Rasrelated associated with diabetes UTVGXHEL1014
rs212766299,2.7186628162171926,Rasrelated associated with diabetes UTVGXHEL1014
rs29058288,2.686051310887454,Rasrelated associated with diabetes UTVGXHEL1014
rs13483768,2.686051310887454,Rasrelated associated with diabetes UTVGXHEL1014
rs13483769,2.7677828489707115,Rasrelated associated with diabetes UTVGXHEL1014
rs29057816,2.776102568573178,Rasrelated associated with diabetes UTVGXHEL1014
rs29057773,2.776102568573178,Rasrelated associated with diabetes UTVGXHEL1014
rs29057552,2.776102568573178,Rasrelated associated with diabetes UTVGXHEL1014
rs232735621,3.591254863716103,Rasrelated associated with diabetes UTVGXHEL1014
rs29052163,3.838509102555785,Rasrelated associated with diabetes UTVGXHEL1014
rs29046879,5.3977777666147,Rasrelated associated with diabetes UTVGXHEL1014
rs33876026,9.080901969218354,Rasrelated associated with diabetes UTVGXHEL1014
rs31296287,8.729312731053136,Rasrelated associated with diabetes UTVGXHEL1014
rs13483813,8.278618908571508,Rasrelated associated with diabetes UTVGXHEL1014
rs29043238,7.900930024959078,Rasrelated associated with diabetes UTVGXHEL1014
rs29044678,7.934153609437641,Rasrelated associated with diabetes UTVGXHEL1014
rs29043152,4.922404248704618,Rasrelated associated with diabetes UTVGXHEL1014
rs31404716,4.922404248704618,Rasrelated associated with diabetes UTVGXHEL1014
rs3161011,4.530044160797693,Rasrelated associated with diabetes UTVGXHEL1014
rs3157124,4.421712608043914,Rasrelated associated with diabetes UTVGXHEL1014
rs33843040,4.421712608043914,Rasrelated associated with diabetes UTVGXHEL1014
rs13483818,3.1848053707906665,Rasrelated associated with diabetes UTVGXHEL1014
rs238139072,3.079865034102005,Rasrelated associated with diabetes UTVGXHEL1014
rs31270235,3.332111994454915,Rasrelated associated with diabetes UTVGXHEL1014
rs13483824,2.8032282346382376,Rasrelated associated with diabetes UTVGXHEL1014
rs29033236,2.5915642729928776,Rasrelated associated with diabetes UTVGXHEL1014
rs29030852,2.5915642729928776,Rasrelated associated with diabetes UTVGXHEL1014
rs13484013,2.4126092442927485,Rasrelated associated with diabetes UTVGXHEL1014
rs31745317,2.5702622056790654,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31517020,3.016017433250206,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33840699,2.626542843475346,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs51350456,2.626542843475346,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13475876,3.0622480014104725,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3681873,2.5666040256702294,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs48322183,2.6406994972347304,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31785670,3.098904740293265,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33828269,3.098904740293265,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs6154379,3.1387605044464184,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30819961,2.3717244752131705,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33068074,2.751777035587823,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32793860,2.502481099716132,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13500420,2.8899059464031853,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30897483,2.609030365134099,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13476310,2.711808404309321,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31478915,2.711808404309321,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33174703,2.711808404309321,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30453157,2.934654860145496,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13476313,2.9106008124995464,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs45997766,2.9106008124995464,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
